1.81s,3.83s,16.70s,4773.51\nTransfer/sec:,1.56MB\n")
1.19ms,480.50us,9.34ms,3441.45\nTransfer/sec:,1.12MB\n")
5.81s,4.27s,13.72s,5089.59\nTransfer/sec:,1.66MB\n")
3.74ms,2.64ms,50.62ms,5089.62\nTransfer/sec:,1.66MB\n")
7.39ms,14.91ms,282.88ms,4882.20\nTransfer/sec:,1.59MB\n")
1.14ms,469.35us,8.14ms,4324.19\nTransfer/sec:,1.41MB\n")
10.23ms,23.60ms,313.09ms,5663.10\nTransfer/sec:,1.85MB\n")
8.29ms,17.00ms,330.24ms,5612.90\nTransfer/sec:,1.83MB\n")
5.30s,8.10s,26.71s,4227.53\nTransfer/sec:,1.38MB\n")
1.21ms,486.88us,3.51ms,2639.59\nTransfer/sec:,0.86MB\n")
4.82ms,9.66ms,312.58ms,4903.71\nTransfer/sec:,1.60MB\n")
4.83ms,7.34ms,125.18ms,4903.70\nTransfer/sec:,1.60MB\n")
19.86ms,107.32ms,1.67s,3922.12\nTransfer/sec:,1.28MB\n")
1.16ms,472.64us,7.30ms,2460.97\nTransfer/sec:,821.81KB\n")
546.80ms,1.50s,11.02s,3476.42\nTransfer/sec:,1.13MB\n")
4.18ms,5.03ms,119.04ms,3504.75\nTransfer/sec:,1.14MB\n")
3.62ms,2.81ms,56.64ms,2167.16\nTransfer/sec:,723.69KB\n")
1.20ms,476.10us,7.63ms,1890.94\nTransfer/sec:,631.45KB\n")
3.62ms,2.65ms,57.06ms,2317.57\nTransfer/sec:,773.92KB\n")
3.36ms,2.14ms,50.11ms,1537.19\nTransfer/sec:,513.32KB\n")
1.10s,1.87s,9.04s,1522.58\nTransfer/sec:,508.44KB\n")
1.78s,2.66s,16.32s,1228.53\nTransfer/sec:,410.25KB\n")
1.84s,3.80s,18.01s,1156.45\nTransfer/sec:,386.18KB\n")
2.93ms,1.06ms,31.04ms,1156.45\nTransfer/sec:,386.18KB\n")
310.70ms,763.19ms,3.87s,1137.23\nTransfer/sec:,379.76KB\n")
3.10ms,644.39us,21.06ms,973.56\nTransfer/sec:,325.11KB\n")
3.24ms,672.99us,23.41ms,973.61\nTransfer/sec:,325.12KB\n")
159.53ms,527.09ms,3.27s,973.61\nTransfer/sec:,325.12KB\n")
3.14ms,781.32us,24.16ms,849.66\nTransfer/sec:,283.73KB\n")
2.87ms,832.29us,20.70ms,849.69\nTransfer/sec:,283.74KB\n")
78.96ms,300.36ms,3.14s,849.70\nTransfer/sec:,283.75KB\n")
2.89ms,707.23us,20.26ms,840.68\nTransfer/sec:,280.74KB\n")
2.88ms,744.76us,28.40ms,840.70\nTransfer/sec:,280.74KB\n")
3.65s,4.80s,25.90s,840.72\nTransfer/sec:,280.75KB\n")
2.88ms,0.92ms,45.25ms,1057.50\nTransfer/sec:,353.14KB\n")
2.89ms,813.03us,25.82ms,1057.51\nTransfer/sec:,353.14KB\n")
2.56s,4.13s,13.10s,1057.51\nTransfer/sec:,353.14KB\n")
2.86ms,818.19us,28.37ms,1761.05\nTransfer/sec:,588.08KB\n")
2.76ms,762.53us,24.85ms,1761.08\nTransfer/sec:,588.09KB\n")
4.66s,5.86s,31.57s,1369.24\nTransfer/sec:,457.24KB\n")
2.82ms,793.04us,31.15ms,3131.08\nTransfer/sec:,1.02MB\n")
2.77ms,713.11us,24.18ms,3131.08\nTransfer/sec:,1.02MB\n")
3.05s,4.91s,24.46s,2412.57\nTransfer/sec:,805.64KB\n")
3.64s,4.33s,13.09s,3978.48\nTransfer/sec:,1.30MB\n")
2.76ms,1.15ms,44.03ms,3978.44\nTransfer/sec:,1.30MB\n")
2.78ms,1.33ms,46.50ms,3978.41\nTransfer/sec:,1.30MB\n")
6.99s,10.37s,36.57s,1855.18\nTransfer/sec:,619.51KB\n")
1.15ms,468.90us,6.01ms,3650.74\nTransfer/sec:,1.19MB\n")
4.24ms,5.51ms,117.06ms,4761.84\nTransfer/sec:,1.55MB\n")
4.49ms,6.07ms,99.39ms,4974.76\nTransfer/sec:,1.62MB\n")
3.17ms,3.19ms,83.78ms,4974.86\nTransfer/sec:,1.62MB\n")
1.13ms,473.41us,9.99ms,3757.88\nTransfer/sec:,1.23MB\n")
12.44s,7.84s,33.75s,4363.03\nTransfer/sec:,1.42MB\n")
4.32ms,4.73ms,98.05ms,4857.70\nTransfer/sec:,1.58MB\n")
4.22ms,6.22ms,169.60ms,4857.71\nTransfer/sec:,1.58MB\n")
3.81s,8.02s,31.06s,1765.65\nTransfer/sec:,589.61KB\n")
11.00s,9.80s,40.86s,2684.10\nTransfer/sec:,0.88MB\n")
4.45ms,6.10ms,156.42ms,4927.73\nTransfer/sec:,1.61MB\n")
5.42ms,10.18ms,225.66ms,5303.47\nTransfer/sec:,1.73MB\n")
5.21ms,8.14ms,205.31ms,4340.15\nTransfer/sec:,1.42MB\n")
1.12ms,500.65us,21.22ms,3561.66\nTransfer/sec:,1.16MB\n")
2.06s,2.50s,8.31s,5198.48\nTransfer/sec:,1.70MB\n")
4.70ms,6.29ms,106.56ms,5198.52\nTransfer/sec:,1.70MB\n")
4.82ms,7.18ms,131.84ms,5198.46\nTransfer/sec:,1.70MB\n")
11.11s,11.76s,38.04s,2374.80\nTransfer/sec:,793.03KB\n")
1.19ms,478.67us,6.92ms,1368.47\nTransfer/sec:,456.98KB\n")
4.27ms,5.31ms,137.86ms,4974.66\nTransfer/sec:,1.62MB\n")
4.41ms,6.06ms,137.60ms,4750.83\nTransfer/sec:,1.55MB\n")
4.09ms,4.94ms,226.69ms,4637.60\nTransfer/sec:,1.51MB\n")

3.86ms,4.13ms,117.63ms,4427.17\nTransfer/sec:,1.44MB\n")
4.00ms,4.53ms,107.78ms,4427.09\nTransfer/sec:,1.44MB\n")
2.25s,4.74s,20.64s,3239.16\nTransfer/sec:,1.06MB\n")
3.06s,4.23s,27.03s,4382.27\nTransfer/sec:,1.43MB\n")
20.80s,3.10s,26.18s,3233.38\nTransfer/sec:,1.05MB\n")
3.41ms,2.07ms,63.84ms,4382.16\nTransfer/sec:,1.43MB\n")
3.60ms,1.90ms,44.96ms,4466.01\nTransfer/sec:,1.46MB\n")
8.88s,7.70s,37.49s,2639.71\nTransfer/sec:,0.86MB\n")
